cc_name,uc_campus,year,n_admit,n_app,n_enroll,melt_count,melt_rate,cc_ug_enroll_12m,cc_coa_ay,uc_ug_enroll_12m,uc_coa_ay,share_gender_female,share_gender_male,share_eth_african_american,share_eth_american_indian,share_eth_asian,share_eth_hispanic__latinx,share_eth_int'l,share_eth_pacific_islander,share_eth_white,cc_uc_drive_hours,cc_aid_promise_amt,cc_aid_grants_amt,cc_aid_loans_amt,cc_aid_scholarship_amt,cc_perm_resident_share
ALAMEDA,Berkeley,2006,28.0,79.0,25.0,3.0,0.10714285714285714,10581.5,14141.0,24906.850043156184,26083.649988675257,0.52,0.48,0.16,0.0,0.36,0.16,0.04,0.0,0.16,0.39,1204515.0,3122790.0,112840.0,16721.0,0.10745168454377924
ALAMEDA,Berkeley,2007,30.0,67.0,21.0,9.0,0.3,10581.5,14141.0,25459.761489103083,26989.883402438834,0.47619047619047616,0.5238095238095238,0.15789473684210525,0.0,0.631578947368421,0.10526315789473684,0.0,0.0,0.10526315789473684,0.39,1099959.0,3058611.0,101014.0,9676.0,0.11756367244719558
ALAMEDA,Berkeley,2008,21.0,62.0,19.0,2.0,0.09523809523809523,10581.5,14141.0,26012.672935050214,27896.11681620241,0.631578947368421,0.3684210526315789,0.10526315789473684,0.0,0.21052631578947367,0.15789473684210525,0.0,0.0,0.2631578947368421,0.39,914730.0,3476723.0,66825.0,27819.0,0.10291546567121863
ALAMEDA,Berkeley,2009,22.0,52.0,18.0,4.0,0.18181818181818182,10581.5,14141.0,26565.584380997112,28802.35022996622,0.7777777777777778,0.2222222222222222,0.0,0.0,0.3125,0.25,0.0,0.0,0.3125,0.39,1148620.0,3745699.0,231350.0,5500.0,0.10764069366346926
ALAMEDA,Berkeley,2010,19.0,62.0,16.0,3.0,0.15789473684210525,10581.5,14141.0,27118.495826944243,29708.5836437298,0.5625,0.4375,0.375,0.0,0.25,0.0,0.0625,0.0,0.25,0.39,1469319.0,5055887.0,277249.0,51078.0,0.09261446864811228
ALAMEDA,Berkeley,2011,21.0,66.0,17.0,4.0,0.19047619047619047,10581.5,14141.0,27671.40727289114,30614.817057493376,0.5625,0.4375,0.17647058823529413,0.0,0.29411764705882354,0.17647058823529413,0.0,0.0,0.17647058823529413,0.39,1636492.0,5750357.0,379764.0,38186.0,0.09441005528516751
ALAMEDA,Berkeley,2012,18.0,79.0,15.0,3.0,0.16666666666666666,11043.0,11189.0,28774.0,32445.0,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.0,0.2857142857142857,0.07142857142857142,0.0,0.0,0.21428571428571427,0.39,2165538.0,6454144.0,584963.0,43851.0,0.08385402517431857
ALAMEDA,Berkeley,2013,15.0,67.0,14.0,1.0,0.06666666666666667,11283.0,10251.0,28662.0,32715.0,0.7,0.3,0.0,0.0,0.21428571428571427,0.21428571428571427,0.0,0.0,0.2857142857142857,0.39,2935732.0,6476138.0,536304.0,35969.0,0.07604360542408933
ALAMEDA,Berkeley,2014,30.0,79.0,27.0,3.0,0.1,10844.0,10898.0,28919.0,33020.0,0.42857142857142855,0.5714285714285714,0.15384615384615385,0.0,0.34615384615384615,0.07692307692307693,0.0,0.0,0.19230769230769232,0.39,2926014.0,6941365.0,595060.0,55598.0,0.028863887864256733
ALAMEDA,Berkeley,2015,19.0,81.0,17.0,2.0,0.10526315789473684,10588.0,12265.0,29326.0,33989.0,0.6,0.4,0.1875,0.0,0.4375,0.125,0.0,0.0,0.0625,0.39,2892273.0,7367968.0,457844.0,22624.0,0.01633925198337741
ALAMEDA,Berkeley,2016,12.0,73.0,10.0,2.0,0.16666666666666666,10951.0,12038.0,29591.0,34924.0,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.3333333333333333,0.39,2764508.0,7026872.0,448074.0,29300.0,0.012875536480686695
ALAMEDA,Berkeley,2017,21.0,78.0,17.0,4.0,0.19047619047619047,10439.0,15232.0,31133.0,35767.0,0.47058823529411764,0.5294117647058824,0.26666666666666666,0.0,0.4,0.13333333333333333,0.0,0.0,0.2,0.39,2479262.0,6476332.0,352100.0,21954.0,0.02586454641249162
ALAMEDA,Berkeley,2018,22.0,83.0,18.0,4.0,0.18181818181818182,10615.0,13680.0,32309.0,36739.0,0.7647058823529411,0.23529411764705882,0.25,0.0,0.3125,0.25,0.0625,0.0,0.125,0.39,2464427.0,6186138.0,321071.0,26080.0,0.04229863400847857
ALAMEDA,Berkeley,2019,16.0,89.0,15.0,1.0,0.0625,10575.0,14821.0,32700.0,37852.0,0.42857142857142855,0.5714285714285714,0.23076923076923078,0.0,0.07692307692307693,0.23076923076923078,0.0,0.0,0.46153846153846156,0.39,2303174.0,5978107.0,265627.0,16612.0,0.07574468085106383
ALAMEDA,Berkeley,2020,28.0,88.0,26.0,2.0,0.07142857142857142,9993.0,17384.0,33208.0,39016.0,0.6086956521739131,0.391304347826087,0.19230769230769232,0.0,0.5384615384615384,0.07692307692307693,0.0,0.0,0.19230769230769232,0.39,1809525.0,6156604.0,236053.0,10144.0,0.07435204643250275
ALAMEDA,Berkeley,2021,19.0,85.0,17.0,2.0,0.10526315789473684,9742.0,14602.0,33060.0,37510.0,0.47058823529411764,0.5294117647058824,0.25,0.0,0.4375,0.1875,0.0,0.0,0.125,0.39,1627181.0,6244519.0,256285.0,3000.0,0.06497639088482858
ALAMEDA,Berkeley,2022,13.0,89.0,11.0,2.0,0.15384615384615385,8838.0,20277.0,33715.0,41130.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.2222222222222222,0.0,0.0,0.1111111111111111,0.39,1373790.0,6021521.0,185590.0,12128.0,0.06720977596741344
ALAMEDA,Berkeley,2023,19.0,84.0,17.0,2.0,0.10526315789473684,9540.0,17578.0,34306.0,42708.0,0.5882352941176471,0.4117647058823529,0.058823529411764705,0.0,0.23529411764705882,0.17647058823529413,0.17647058823529413,0.0,0.35294117647058826,0.39,1719825.0,5986788.0,224219.0,11643.0,0.0620545073375262
ALAMEDA,Berkeley,2024,23.0,76.0,18.0,5.0,0.21739130434782608,10581.5,14141.0,34306.0,42708.0,0.5625,0.4375,0.0,0.0,0.3888888888888889,0.4444444444444444,0.0,0.0,0.16666666666666666,0.39,1875604.0,6473072.0,298658.0,27313.0,0.0543401219108822
ALAMEDA,Davis,2006,37.0,56.0,20.0,17.0,0.4594594594594595,10581.5,14141.0,24340.73447084287,28183.60433653451,0.45,0.55,0.1,0.0,0.7,0.05,0.15,0.0,0.0,1.21,1204515.0,3122790.0,112840.0,16721.0,0.10745168454377924
ALAMEDA,Davis,2007,37.0,52.0,15.0,22.0,0.5945945945945946,10581.5,14141.0,24923.311107327696,28712.31732249318,0.4,0.6,0.4166666666666667,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,1.21,1099959.0,3058611.0,101014.0,9676.0,0.11756367244719558
ALAMEDA,Davis,2008,37.0,45.0,11.0,26.0,0.7027027027027027,10581.5,14141.0,25505.88774381252,29241.030308451853,0.45454545454545453,0.5454545454545454,0.2727272727272727,0.0,0.5454545454545454,0.0,0.0,0.0,0.18181818181818182,1.21,914730.0,3476723.0,66825.0,27819.0,0.10291546567121863
ALAMEDA,Davis,2009,37.0,53.0,14.0,23.0,0.6216216216216216,10581.5,14141.0,26088.464380297344,29769.743294410524,0.42857142857142855,0.5714285714285714,0.0,0.0,0.8461538461538461,0.0,0.0,0.0,0.0,1.21,1148620.0,3745699.0,231350.0,5500.0,0.10764069366346926
ALAMEDA,Davis,2010,34.0,50.0,11.0,23.0,0.6764705882352942,10581.5,14141.0,26671.04101678217,30298.456280368962,0.45454545454545453,0.5454545454545454,0.1,0.0,0.5,0.0,0.2,0.0,0.1,1.21,1469319.0,5055887.0,277249.0,51078.0,0.09261446864811228
ALAMEDA,Davis,2011,30.0,50.0,15.0,15.0,0.5,10581.5,14141.0,27253.617653266992,30827.169266327634,0.6,0.4,0.0,0.0,0.9285714285714286,0.0,0.07142857142857142,0.0,0.0,1.21,1636492.0,5750357.0,379764.0,38186.0,0.09441005528516751
ALAMEDA,Davis,2012,35.0,73.0,17.0,18.0,0.5142857142857142,11043.0,11189.0,27171.0,30771.0,0.23529411764705882,0.7647058823529411,0.0625,0.0,0.6875,0.0,0.1875,0.0,0.0625,1.21,2165538.0,6454144.0,584963.0,43851.0,0.08385402517431857
ALAMEDA,Davis,2013,36.0,56.0,20.0,16.0,0.4444444444444444,11283.0,10251.0,27829.0,31803.0,0.45,0.55,0.05,0.0,0.75,0.1,0.0,0.0,0.05,1.21,2935732.0,6476138.0,536304.0,35969.0,0.07604360542408933
ALAMEDA,Davis,2014,62.0,89.0,28.0,34.0,0.5483870967741935,10844.0,10898.0,28499.0,32638.0,0.5714285714285714,0.42857142857142855,0.10714285714285714,0.0,0.75,0.10714285714285714,0.0,0.0,0.03571428571428571,1.21,2926014.0,6941365.0,595060.0,55598.0,0.028863887864256733
ALAMEDA,Davis,2015,45.0,67.0,27.0,18.0,0.4,10588.0,12265.0,29568.0,33265.0,0.48148148148148145,0.5185185185185185,0.2222222222222222,0.0,0.6296296296296297,0.07407407407407407,0.0,0.0,0.07407407407407407,1.21,2892273.0,7367968.0,457844.0,22624.0,0.01633925198337741
ALAMEDA,Davis,2016,52.0,73.0,32.0,20.0,0.38461538461538464,10951.0,12038.0,30215.0,33904.0,0.53125,0.46875,0.125,0.0,0.65625,0.09375,0.0625,0.0,0.03125,1.21,2764508.0,7026872.0,448074.0,29300.0,0.012875536480686695
ALAMEDA,Davis,2017,56.0,79.0,27.0,29.0,0.5178571428571429,10439.0,15232.0,31437.0,34428.0,0.391304347826087,0.6086956521739131,0.04,0.0,0.68,0.12,0.0,0.0,0.16,1.21,2479262.0,6476332.0,352100.0,21954.0,0.02586454641249162
ALAMEDA,Davis,2018,67.0,88.0,33.0,34.0,0.5074626865671642,10615.0,13680.0,32197.0,35252.0,0.4375,0.5625,0.09090909090909091,0.0,0.6666666666666666,0.09090909090909091,0.06060606060606061,0.0,0.06060606060606061,1.21,2464427.0,6186138.0,321071.0,26080.0,0.04229863400847857
ALAMEDA,Davis,2019,50.0,79.0,16.0,34.0,0.68,10575.0,14821.0,32863.0,34752.0,0.625,0.375,0.0625,0.0,0.5,0.25,0.0625,0.0,0.125,1.21,2303174.0,5978107.0,265627.0,16612.0,0.07574468085106383
ALAMEDA,Davis,2020,64.0,93.0,27.0,37.0,0.578125,9993.0,17384.0,33181.0,35532.0,0.7307692307692307,0.2692307692307692,0.15384615384615385,0.0,0.5769230769230769,0.11538461538461539,0.07692307692307693,0.0,0.07692307692307693,1.21,1809525.0,6156604.0,236053.0,10144.0,0.07435204643250275
ALAMEDA,Davis,2021,53.0,91.0,21.0,32.0,0.6037735849056604,9742.0,14602.0,33396.0,33396.0,0.6190476190476191,0.38095238095238093,0.09523809523809523,0.0,0.5714285714285714,0.2857142857142857,0.0,0.0,0.047619047619047616,1.21,1627181.0,6244519.0,256285.0,3000.0,0.06497639088482858
ALAMEDA,Davis,2022,60.0,88.0,19.0,41.0,0.6833333333333333,8838.0,20277.0,33978.0,36975.0,0.5555555555555556,0.4444444444444444,0.10526315789473684,0.0,0.5789473684210527,0.10526315789473684,0.0,0.0,0.15789473684210525,1.21,1373790.0,6021521.0,185590.0,12128.0,0.06720977596741344
ALAMEDA,Davis,2023,73.0,96.0,23.0,50.0,0.684931506849315,9540.0,17578.0,33442.0,38067.0,0.38095238095238093,0.6190476190476191,0.045454545454545456,0.0,0.5454545454545454,0.045454545454545456,0.09090909090909091,0.0,0.2727272727272727,1.21,1719825.0,5986788.0,224219.0,11643.0,0.0620545073375262
ALAMEDA,Davis,2024,59.0,70.0,14.0,45.0,0.7627118644067796,10581.5,14141.0,33442.0,38067.0,0.35714285714285715,0.6428571428571429,0.0,0.0,0.6153846153846154,0.23076923076923078,0.0,0.0,0.15384615384615385,1.21,1875604.0,6473072.0,298658.0,27313.0,0.0543401219108822
ALAMEDA,Irvine,2006,11.0,18.0,0.0,11.0,1.0,10581.5,14141.0,20598.832471432397,25315.294181005564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62,1204515.0,3122790.0,112840.0,16721.0,0.10745168454377924
ALAMEDA,Irvine,2007,15.0,19.0,2.0,13.0,0.8666666666666667,10581.5,14141.0,21265.7294861665,25893.367950037587,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.62,1099959.0,3058611.0,101014.0,9676.0,0.11756367244719558
ALAMEDA,Irvine,2008,15.0,21.0,3.0,12.0,0.8,10581.5,14141.0,21932.62650090037,26471.44171906938,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.62,914730.0,3476723.0,66825.0,27819.0,0.10291546567121863
ALAMEDA,Irvine,2009,6.0,14.0,0.0,6.0,1.0,10581.5,14141.0,22599.52351563447,27049.515488101402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62,1148620.0,3745699.0,231350.0,5500.0,0.10764069366346926
ALAMEDA,Irvine,2010,10.0,16.0,2.0,8.0,0.8,10581.5,14141.0,23266.42053036834,27627.589257133426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.62,1469319.0,5055887.0,277249.0,51078.0,0.09261446864811228
ALAMEDA,Irvine,2011,9.0,19.0,3.0,6.0,0.6666666666666666,10581.5,14141.0,23933.317545102444,28205.663026165217,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.62,1636492.0,5750357.0,379764.0,38186.0,0.09441005528516751
ALAMEDA,Irvine,2012,14.0,44.0,1.0,13.0,0.9285714285714286,11043.0,11189.0,23765.0,28781.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.62,2165538.0,6454144.0,584963.0,43851.0,0.08385402517431857
ALAMEDA,Irvine,2013,18.0,44.0,5.0,13.0,0.7222222222222222,11283.0,10251.0,23882.0,28980.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.62,2935732.0,6476138.0,536304.0,35969.0,0.07604360542408933
ALAMEDA,Irvine,2014,16.0,34.0,1.0,15.0,0.9375,10844.0,10898.0,25001.0,29759.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.62,2926014.0,6941365.0,595060.0,55598.0,0.028863887864256733
ALAMEDA,Irvine,2015,19.0,37.0,6.0,13.0,0.6842105263157895,10588.0,12265.0,26027.0,30796.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.62,2892273.0,7367968.0,457844.0,22624.0,0.01633925198337741
ALAMEDA,Irvine,2016,17.0,37.0,1.0,16.0,0.9411764705882353,10951.0,12038.0,26991.0,31198.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.62,2764508.0,7026872.0,448074.0,29300.0,0.012875536480686695
ALAMEDA,Irvine,2017,20.0,41.0,3.0,17.0,0.85,10439.0,15232.0,28947.0,31976.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.62,2479262.0,6476332.0,352100.0,21954.0,0.02586454641249162
ALAMEDA,Irvine,2018,27.0,48.0,7.0,20.0,0.7407407407407407,10615.0,13680.0,30865.0,32985.0,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.0,0.7142857142857143,0.0,0.14285714285714285,0.0,0.0,6.62,2464427.0,6186138.0,321071.0,26080.0,0.04229863400847857
ALAMEDA,Irvine,2019,37.0,70.0,16.0,21.0,0.5675675675675675,10575.0,14821.0,31386.0,33325.0,0.3125,0.6875,0.0,0.0,0.875,0.0,0.0,0.0,0.125,6.62,2303174.0,5978107.0,265627.0,16612.0,0.07574468085106383
ALAMEDA,Irvine,2020,21.0,55.0,3.0,18.0,0.8571428571428571,9993.0,17384.0,32111.0,34355.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,6.62,1809525.0,6156604.0,236053.0,10144.0,0.07435204643250275
ALAMEDA,Irvine,2021,20.0,62.0,6.0,14.0,0.7,9742.0,14602.0,31372.0,30173.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.62,1627181.0,6244519.0,256285.0,3000.0,0.06497639088482858
ALAMEDA,Irvine,2022,26.0,63.0,8.0,18.0,0.6923076923076923,8838.0,20277.0,31082.0,34731.0,0.625,0.375,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,6.62,1373790.0,6021521.0,185590.0,12128.0,0.06720977596741344
ALAMEDA,Irvine,2023,36.0,76.0,11.0,25.0,0.6944444444444444,9540.0,17578.0,30132.0,36121.0,0.36363636363636365,0.6363636363636364,0.0,0.0,0.7,0.0,0.3,0.0,0.0,6.62,1719825.0,5986788.0,224219.0,11643.0,0.0620545073375262
ALAMEDA,Irvine,2024,21.0,52.0,5.0,16.0,0.7619047619047619,10581.5,14141.0,30132.0,36121.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,6.62,1875604.0,6473072.0,298658.0,27313.0,0.0543401219108822
ALAMEDA,Los Angeles,2006,18.0,48.0,6.0,12.0,0.6666666666666666,10581.5,14141.0,27778.904437734745,29057.951979560545,0.5,0.5,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,5.99,1204515.0,3122790.0,112840.0,16721.0,0.10745168454377924
ALAMEDA,Los Angeles,2007,13.0,31.0,6.0,7.0,0.5384615384615384,10581.5,14141.0,28186.21843989927,29429.21201794455,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.99,1099959.0,3058611.0,101014.0,9676.0,0.11756367244719558
ALAMEDA,Los Angeles,2008,12.0,39.0,5.0,7.0,0.5833333333333334,10581.5,14141.0,28593.532442063908,29800.472056328552,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,5.99,914730.0,3476723.0,66825.0,27819.0,0.10291546567121863
ALAMEDA,Los Angeles,2009,12.0,24.0,3.0,9.0,0.75,10581.5,14141.0,29000.84644422843,30171.732094712555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.99,1148620.0,3745699.0,231350.0,5500.0,0.10764069366346926
ALAMEDA,Los Angeles,2010,7.0,32.0,1.0,6.0,0.8571428571428571,10581.5,14141.0,29408.160446392954,30542.99213309656,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.99,1469319.0,5055887.0,277249.0,51078.0,0.09261446864811228
ALAMEDA,Los Angeles,2011,3.0,30.0,1.0,2.0,0.6666666666666666,10581.5,14141.0,29815.474448557477,30914.252171480563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99,1636492.0,5750357.0,379764.0,38186.0,0.09441005528516751
ALAMEDA,Los Angeles,2012,8.0,50.0,3.0,5.0,0.625,11043.0,11189.0,29421.0,31216.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.99,2165538.0,6454144.0,584963.0,43851.0,0.08385402517431857
ALAMEDA,Los Angeles,2013,4.0,43.0,1.0,3.0,0.75,11283.0,10251.0,30180.0,31474.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.99,2935732.0,6476138.0,536304.0,35969.0,0.07604360542408933
ALAMEDA,Los Angeles,2014,15.0,52.0,4.0,11.0,0.7333333333333333,10844.0,10898.0,30815.0,32074.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,5.99,2926014.0,6941365.0,595060.0,55598.0,0.028863887864256733
ALAMEDA,Los Angeles,2015,7.0,43.0,3.0,4.0,0.5714285714285714,10588.0,12265.0,31797.0,32594.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.99,2892273.0,7367968.0,457844.0,22624.0,0.01633925198337741
ALAMEDA,Los Angeles,2016,10.0,42.0,4.0,6.0,0.6,10951.0,12038.0,31906.0,33078.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.99,2764508.0,7026872.0,448074.0,29300.0,0.012875536480686695
ALAMEDA,Los Angeles,2017,18.0,55.0,7.0,11.0,0.6111111111111112,10439.0,15232.0,33148.0,33751.0,1.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,0.0,0.14285714285714285,5.99,2479262.0,6476332.0,352100.0,21954.0,0.02586454641249162
ALAMEDA,Los Angeles,2018,7.0,50.0,1.0,6.0,0.8571428571428571,10615.0,13680.0,33160.0,33654.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.99,2464427.0,6186138.0,321071.0,26080.0,0.04229863400847857
ALAMEDA,Los Angeles,2019,11.0,57.0,4.0,7.0,0.6363636363636364,10575.0,14821.0,33703.0,34366.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.99,2303174.0,5978107.0,265627.0,16612.0,0.07574468085106383
ALAMEDA,Los Angeles,2020,13.0,51.0,5.0,8.0,0.6153846153846154,9993.0,17384.0,33641.0,35497.0,0.0,1.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,5.99,1809525.0,6156604.0,236053.0,10144.0,0.07435204643250275
ALAMEDA,Los Angeles,2021,13.0,72.0,4.0,9.0,0.6923076923076923,9742.0,14602.0,33971.0,29153.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.99,1627181.0,6244519.0,256285.0,3000.0,0.06497639088482858
ALAMEDA,Los Angeles,2022,16.0,68.0,8.0,8.0,0.5,8838.0,20277.0,34082.0,35689.0,0.5,0.5,0.0,0.0,0.625,0.125,0.0,0.0,0.25,5.99,1373790.0,6021521.0,185590.0,12128.0,0.06720977596741344
ALAMEDA,Los Angeles,2023,10.0,74.0,3.0,7.0,0.7,9540.0,17578.0,34398.0,36643.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,5.99,1719825.0,5986788.0,224219.0,11643.0,0.0620545073375262
ALAMEDA,Los Angeles,2024,14.0,57.0,4.0,10.0,0.7142857142857143,10581.5,14141.0,34398.0,36643.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.25,5.99,1875604.0,6473072.0,298658.0,27313.0,0.0543401219108822
ALAMEDA,Merced,2006,12.0,14.0,1.0,11.0,0.9166666666666666,10581.5,14141.0,3492.4702776317718,27682.556620424613,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,1204515.0,3122790.0,112840.0,16721.0,0.10745168454377924
ALAMEDA,Merced,2007,5.0,5.0,0.0,5.0,1.0,10581.5,14141.0,3819.595271010301,28182.135912858066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,1099959.0,3058611.0,101014.0,9676.0,0.11756367244719558
ALAMEDA,Merced,2008,11.0,13.0,2.0,9.0,0.8181818181818182,10581.5,14141.0,4146.72026438883,28681.715205291635,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.25,914730.0,3476723.0,66825.0,27819.0,0.10291546567121863
ALAMEDA,Merced,2009,4.0,5.0,1.0,3.0,0.75,10581.5,14141.0,4473.845257767476,29181.294497725088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,1148620.0,3745699.0,231350.0,5500.0,0.10764069366346926
ALAMEDA,Merced,2010,10.0,12.0,0.0,10.0,1.0,10581.5,14141.0,4800.9702511460055,29680.87379015854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,1469319.0,5055887.0,277249.0,51078.0,0.09261446864811228
ALAMEDA,Merced,2011,18.0,19.0,4.0,14.0,0.7777777777777778,10581.5,14141.0,5128.095244524535,30180.45308259211,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.25,1636492.0,5750357.0,379764.0,38186.0,0.09441005528516751
ALAMEDA,Merced,2012,12.0,14.0,4.0,8.0,0.6666666666666666,11043.0,11189.0,5136.0,30278.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,2165538.0,6454144.0,584963.0,43851.0,0.08385402517431857
ALAMEDA,Merced,2013,5.0,11.0,0.0,5.0,1.0,11283.0,10251.0,5677.0,30637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,2935732.0,6476138.0,536304.0,35969.0,0.07604360542408933
ALAMEDA,Merced,2014,6.0,8.0,0.0,6.0,1.0,10844.0,10898.0,6146.0,31883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,2926014.0,6941365.0,595060.0,55598.0,0.028863887864256733
ALAMEDA,Merced,2015,5.0,7.0,0.0,5.0,1.0,10588.0,12265.0,6175.0,32361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,2892273.0,7367968.0,457844.0,22624.0,0.01633925198337741
ALAMEDA,Merced,2016,5.0,8.0,0.0,5.0,1.0,10951.0,12038.0,6551.0,32984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,2764508.0,7026872.0,448074.0,29300.0,0.012875536480686695
ALAMEDA,Merced,2017,8.0,9.0,1.0,7.0,0.875,10439.0,15232.0,7171.0,34331.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.25,2479262.0,6476332.0,352100.0,21954.0,0.02586454641249162
ALAMEDA,Merced,2018,9.0,10.0,2.0,7.0,0.7777777777777778,10615.0,13680.0,7783.0,34517.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.25,2464427.0,6186138.0,321071.0,26080.0,0.04229863400847857
ALAMEDA,Merced,2019,10.0,16.0,0.0,10.0,1.0,10575.0,14821.0,8260.0,34569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,2303174.0,5978107.0,265627.0,16612.0,0.07574468085106383
ALAMEDA,Merced,2020,13.0,19.0,1.0,12.0,0.9230769230769231,9993.0,17384.0,8546.0,35005.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.25,1809525.0,6156604.0,236053.0,10144.0,0.07435204643250275
ALAMEDA,Merced,2021,10.0,16.0,1.0,9.0,0.9,9742.0,14602.0,8697.0,30144.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.25,1627181.0,6244519.0,256285.0,3000.0,0.06497639088482858
ALAMEDA,Merced,2022,12.0,17.0,1.0,11.0,0.9166666666666666,8838.0,20277.0,8794.0,36949.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.25,1373790.0,6021521.0,185590.0,12128.0,0.06720977596741344
ALAMEDA,Merced,2023,15.0,22.0,1.0,14.0,0.9333333333333333,9540.0,17578.0,8718.0,37098.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.25,1719825.0,5986788.0,224219.0,11643.0,0.0620545073375262
ALAMEDA,Merced,2024,13.0,18.0,1.0,12.0,0.9230769230769231,10581.5,14141.0,8718.0,37098.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.25,1875604.0,6473072.0,298658.0,27313.0,0.0543401219108822
ALAMEDA,Riverside,2006,18.0,20.0,1.0,17.0,0.9444444444444444,10581.5,14141.0,15715.8980206938,26869.149416845758,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.84,1204515.0,3122790.0,112840.0,16721.0,0.10745168454377924
ALAMEDA,Riverside,2007,18.0,19.0,3.0,15.0,0.8333333333333334,10581.5,14141.0,16247.744604028063,27288.570237252745,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.84,1099959.0,3058611.0,101014.0,9676.0,0.11756367244719558
